# synodal-gold-refit.tsv — accent-paradigm refits of registered lexemes from their Alypy
# tables (cargo xtask synodal-gold refit). One row per lexeme and per residue cell.
lexeme_id	lemma	status	rules	cleared	blocked	residue	detail
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-а||dative:plural:feminine:::	the class generates no candidate cell (printed є҆ди́нѣмъ)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-о||dative:plural:neuter:::	the class generates no candidate cell (printed є҆ди́нѣмъ)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-ъ||accusative:plural:masculine:::	the class generates no candidate cell (printed є҆ди́ны)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-а||accusative:plural:feminine:::	the class generates no candidate cell (printed є҆ди̑на)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-о||accusative:plural:neuter:::	the class generates no candidate cell (printed є҆ди́ны)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-ъ||instrumental:plural:masculine:::	the class generates no candidate cell (printed є҆ди́нѣми)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-а||instrumental:plural:feminine:::	the class generates no candidate cell (printed є҆ди́нѣми)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-о||instrumental:plural:neuter:::	the class generates no candidate cell (printed є҆ди́нѣми)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-ъ||locative:plural:masculine:::	the class generates no candidate cell (printed є҆ди́нѣхъ)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-а||locative:plural:feminine:::	the class generates no candidate cell (printed є҆ди́нѣхъ)
synodal:numeral:edin	єдинъ	residue				§62. Склонение количественных числительных простых|p062.htm|1|є҆ди́н-о||locative:plural:neuter:::	the class generates no candidate cell (printed є҆ди́нѣхъ)
synodal:numeral:tri	три	unfit		0	0	1	
synodal:numeral:tri	три	residue				§62. Склонение количественных числительных простых|p062.htm|3|трѝ||instrumental:plural:feminine+neuter:::	an existing accent rule reaches the cell and disagrees with the print (printed тре́ми)
synodal:numeral:v06-sto	сто	fit	numeral:dual:accusative,genitive,locative,nominative|ending-vowel-from-end:0|kamora;numeral:dual:dative,instrumental|ending-vowel-from-end:1|acute;numeral:plural:accusative,nominative|ending-vowel-from-end:0|kamora;numeral:plural:dative,instrumental,locative|ending-vowel-from-end:0|acute;numeral:singular:accusative,dative,genitive,instrumental,locative|ending-vowel-from-end:0|acute	13	0	0	
synodal:numeral:wikt-bc270882d39d	десѧть	fit	numeral:dual:accusative,genitive,locative,nominative|stem-vowel-from-start:1|acute;numeral:dual:dative,instrumental|ending-vowel-from-end:0|acute;numeral:plural:accusative,dative,genitive,locative,nominative|stem-vowel-from-start:1|acute;numeral:plural:instrumental|ending-vowel-from-end:0|acute;numeral:singular:accusative,nominative|stem-vowel-from-start:0|acute;numeral:singular:genitive,instrumental,locative|ending-vowel-from-end:0|acute	14	0	0	
synodal:pronoun:kii	кій	partial	pronoun-agreeing:dual:accusative,nominative:feminine,neuter:animate,inanimate|word-vowel-from-start:0|acute;pronoun-agreeing:dual:accusative,nominative:masculine:animate,inanimate|word-vowel-from-start:0|kamora;pronoun-agreeing:dual:dative,genitive,instrumental,locative:feminine,masculine,neuter:animate,inanimate|word-vowel-from-start:0|acute;pronoun-agreeing:plural:instrumental:feminine,masculine,neuter:animate,inanimate|word-vowel-from-start:0|acute;pronoun-agreeing:plural:nominative:feminine,masculine:animate,inanimate|word-vowel-from-start:0|acute;pronoun-agreeing:plural:nominative:neuter:animate,inanimate|word-vowel-from-start:0|kamora;pronoun-agreeing:singular:genitive:feminine:animate,inanimate|word-vowel-from-start:2|acute;pronoun-agreeing:singular:genitive:masculine,neuter:animate,inanimate|word-vowel-from-start:0|acute;pronoun-agreeing:singular:nominative:feminine:animate,inanimate|word-vowel-from-start:0|acute	19	1	9	
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||dative:singular:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed ко́ей)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||accusative:singular:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed кꙋ́ю)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||instrumental:singular:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed ко́ею)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||locative:singular:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed ко́ей)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||genitive:plural:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed кі́ихъ)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|кі́й||dative:plural:masculine:::	an existing accent rule reaches the cell and disagrees with the print (printed кі̑имъ)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||dative:plural:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed кі̑имъ)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ко́е||dative:plural:neuter:::	an existing accent rule reaches the cell and disagrees with the print (printed кі̑имъ)
synodal:pronoun:kii	кій	residue				§48|p048.htm|2|ка́ѧ||locative:plural:feminine:::	an existing accent rule reaches the cell and disagrees with the print (printed кі́ихъ)
synodal:pronoun:nash	нашъ	unfit		0	2	0	
synodal:pronoun:ovyi	овый	partial	pronoun-agreeing:dual:accusative,dative,instrumental,nominative:feminine,masculine,neuter:animate,inanimate|stem-vowel-from-start:0|acute	6	0	28	
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||nominative:singular:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́ва)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||nominative:singular:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́во)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||genitive:singular:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́воѧ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||genitive:singular:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вогѡ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||accusative:singular:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вꙋ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||accusative:singular:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́во)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||instrumental:singular:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣмъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||nominative+accusative:dual:feminine:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѣ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||nominative+accusative:dual:neuter:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѣ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||genitive+locative:dual:feminine:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѡю)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||genitive+locative:dual:neuter:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѡю)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́вый||genitive+locative:dual:masculine:::long	no candidate cell's accentless form matches the print (printed ѻ҆́вѡю)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ваѧ||genitive+locative:dual:feminine:::long	no candidate cell's accentless form matches the print (printed ѻ҆́вѡю)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́вое||genitive+locative:dual:neuter:::long	no candidate cell's accentless form matches the print (printed ѻ҆́вѡю)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||dative+instrumental:dual:feminine:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѣма)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||dative+instrumental:dual:neuter:::short	no candidate cell's accentless form matches the print (printed ѻ҆́вѣма)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||nominative:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вы)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||nominative:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́ва)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||genitive:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣхъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||genitive:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣхъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||dative:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣмъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||dative:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣмъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||accusative:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вы / ѻ҆́вы, / ѻ҆́вы, ѻ҆́вѣхъ / ѻ҆́вѣхъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||accusative:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́ва)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||instrumental:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣми)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||instrumental:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣми)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́ва||locative:plural:feminine:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣхъ)
synodal:pronoun:ovyi	овый	residue				§48|p048.htm|5|ѻ҆́во||locative:plural:neuter:::short	an existing accent rule reaches the cell and disagrees with the print (printed ѻ҆́вѣхъ)
synodal:pronoun:tolik	толикъ	fit	pronoun-agreeing:plural:accusative:feminine,masculine:inanimate|stem-vowel-from-start:1|kamora;pronoun-agreeing:plural:instrumental:feminine,masculine,neuter:animate,inanimate|stem-vowel-from-start:1|acute	2	0	0	
synodal:pronoun:v07-97002c43d9dd87c3	овъ	fit	pronoun-agreeing:dual:accusative,dative,genitive,instrumental,locative,nominative:masculine:animate,inanimate|stem-vowel-from-start:0|acute;pronoun-agreeing:plural:accusative,dative,genitive,instrumental,locative,nominative:masculine:animate,inanimate|stem-vowel-from-start:0|acute;pronoun-agreeing:singular:accusative,dative,genitive,instrumental,locative:masculine:animate,inanimate|stem-vowel-from-start:0|acute	12	2	0	
synodal:verb:byti	быти	unfit		0	0	9	
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:singular::first:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ́хъ)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:singular::second:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ̀)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:singular::third:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ̀)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:dual::first:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ / бѣ́хова / бѣ́ховаѣ / бѣ́ховѣ / бѣ́хоѣ / бѣ́хѣ / бѣ́ѣ / бѣѣ)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:dual::second:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ / бѣ́ста / бѣ́стаѣ / бѣ́стѣ / бѣ́сѣ / бѣ́ѣ / бѣѣ)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:dual::third:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ / бѣ́ста / бѣ́стаѣ / бѣ́стѣ / бѣ́сѣ / бѣ́ѣ / бѣѣ)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:plural::first:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ́хомъ)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:plural::second:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ́сте)
synodal:verb:byti	быти	residue				§81|p081.htm|2||аорист несовершенного вида|:plural::third:aorist:	an existing accent rule reaches the cell and disagrees with the print (printed бѣ́ша)
synodal:verb:dati	дати	unfit		0	5	0	
synodal:verb:lyubiti	любити	partial	finite:aorist:dual:first|ending-vowel-from-end:2|acute;finite:aorist:dual:second,third|ending-vowel-from-end:1|acute;finite:aorist:plural:first,second,third|ending-vowel-from-end:1|acute;finite:present:dual:first,second,third|stem-vowel-from-start:0|acute;finite:present:plural:first,third|stem-vowel-from-start:0|acute;finite:present:singular:first|ending-vowel-from-end:0|acute;finite:present:singular:second|stem-vowel-from-start:0|acute;imperative:dual:first|stem-vowel-from-start:0|acute;imperative:dual:second|ending-vowel-from-end:1|acute;imperative:plural:first|stem-vowel-from-start:0|acute	10	6	1	
synodal:verb:lyubiti	любити	residue				§93. Повелительное наклонение|p093.htm|3|люби́-ти — лю́б-ѧтъ||:plural::second::imperative	an existing accent rule reaches the cell and disagrees with the print (printed люби́те)
synodal:verb:nesti	нести	fit	finite:aorist:plural:first,second,third|ending-vowel-from-end:1|acute;finite:present:dual:first,second,third|ending-vowel-from-end:1|acute;finite:present:plural:first,third|ending-vowel-from-end:0|acute;finite:present:plural:second|ending-vowel-from-end:1|acute;l-participle:dual:feminine,neuter|ending-vowel-from-end:0|acute;l-participle:dual:masculine|ending-vowel-from-end:0|kamora;l-participle:plural:feminine,masculine,neuter|ending-vowel-from-end:0|acute;l-participle:singular:feminine,neuter|ending-vowel-from-end:0|acute;l-participle:singular:masculine|stem-vowel-from-start:0|acute	15	6	0	
synodal:verb:pisati	писати	fit	finite:aorist:dual:first|ending-vowel-from-end:2|acute;finite:aorist:dual:second,third|ending-vowel-from-end:1|acute;finite:aorist:singular:first,second,third|ending-vowel-from-end:0|acute;finite:imperfect:dual:first|ending-vowel-from-end:2|acute;finite:imperfect:dual:second,third|ending-vowel-from-end:1|acute;finite:present:dual:first,second,third|stem-vowel-from-start:0|acute;finite:present:singular:first|ending-vowel-from-end:0|acute;finite:present:singular:second,third|stem-vowel-from-start:0|acute	6	9	0	
synodal:verb:wikt-06af096688df	рещи	unfit		0	0	4	
synodal:verb:wikt-06af096688df	рещи	residue				§93. Повелительное наклонение|p093.htm|2|рещѝ — рек-ꙋ́тъ|а) несмягченное | С основой на гортанный|:singular::third::imperative	the class generates no candidate cell (printed рцы̀)
synodal:verb:wikt-06af096688df	рещи	residue				§93. Повелительное наклонение|p093.htm|2|рещѝ — рек-ꙋ́тъ|а) несмягченное | С основой на гортанный|:dual::first::imperative	the class generates no candidate cell (printed вѣ / рце́ва)
synodal:verb:wikt-06af096688df	рещи	residue				§93. Повелительное наклонение|p093.htm|2|рещѝ — рек-ꙋ́тъ|а) несмягченное | С основой на гортанный|:dual::second::imperative	the class generates no candidate cell (printed рцы́та / тѣ)
synodal:verb:wikt-06af096688df	рещи	residue				§93. Повелительное наклонение|p093.htm|2|рещѝ — рек-ꙋ́тъ|а) несмягченное | С основой на гортанный|:plural::first::imperative	the class generates no candidate cell (printed рце́мъ)
synodal:verb:wikt-070505e82800	хотѣти	unfit		0	0	9	
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:singular::first:future:	the class generates no candidate cell (printed бы́ти / хощꙋ̀ / хощꙋ̀ бы́ти)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:singular::second:future:	the class generates no candidate cell (printed бы́ти / хо́щеши / хо́щеши бы́ти)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:singular::third:future:	the class generates no candidate cell (printed бы́ти / хо́щетъ / хо́щетъ бы́ти)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:dual::first:future:	the class generates no candidate cell (printed хо́щевабы́ти / хо́щеваѣ / хо́щевѣ / хо́щеѣ / хо́щѣ / хо́ѣ / хоѣ / хѣ)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:dual::second:future:	the class generates no candidate cell (printed хо́щетабы́ти / хо́щетаѣ / хо́щетѣ / хо́щеѣ / хо́щѣ / хо́ѣ / хоѣ / хѣ)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:dual::third:future:	the class generates no candidate cell (printed хо́щетабы́ти / хо́щетаѣ / хо́щетѣ / хо́щеѣ / хо́щѣ / хо́ѣ / хоѣ / хѣ)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:plural::first:future:	the class generates no candidate cell (printed бы́ти / хо́щемъ / хо́щемъ бы́ти)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:plural::second:future:	the class generates no candidate cell (printed бы́ти / хо́щете / хо́щете бы́ти)
synodal:verb:wikt-070505e82800	хотѣти	residue				§81|p081.htm|1||будущее сложное|:plural::third:future:	the class generates no candidate cell (printed бы́ти / хотѧ́тъ / хотѧ́тъ бы́ти)
synodal:verb:wikt-0c6c8db63b7c	имѣти	unfit		0	4	0	
synodal:verb:wikt-61a99171906f	творити	unfit		0	2	86	
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||nominative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||genitive:singular:masculine:::	the class generates no candidate cell (printed творѧ́ща)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||genitive:singular:feminine:::	the class generates no candidate cell (printed творѧ́щи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||genitive:singular:neuter:::	the class generates no candidate cell (printed творѧ́ща)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||dative:singular:masculine:::	the class generates no candidate cell (printed творѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||dative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||dative:singular:neuter:::	the class generates no candidate cell (printed творѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||accusative:singular:masculine:::	the class generates no candidate cell (printed а / творѧ́щъ / творѧ́щъ, / творѧ́щъ, а)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||accusative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||accusative:singular:neuter:::	the class generates no candidate cell (printed творѧ́ще)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||instrumental:singular:masculine:::	the class generates no candidate cell (printed творѧ́щимъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||instrumental:singular:feminine:::	the class generates no candidate cell (printed творѧ́щею)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||instrumental:singular:neuter:::	the class generates no candidate cell (printed творѧ́щимъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||locative:singular:masculine:::	the class generates no candidate cell (printed творѧ́щемъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||locative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щи)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||locative:singular:neuter:::	the class generates no candidate cell (printed творѧ́щемъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||nominative+accusative:dual:masculine:::	the class generates no candidate cell (printed твѡрѧ́ща)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||nominative+accusative:dual:feminine:::	the class generates no candidate cell (printed творѧ́щѣ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||nominative+accusative:dual:neuter:::	the class generates no candidate cell (printed творѧ́щѣ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||genitive+locative:dual:masculine:::	the class generates no candidate cell (printed твѡрѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||genitive+locative:dual:feminine:::	the class generates no candidate cell (printed твѡрѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||genitive+locative:dual:neuter:::	the class generates no candidate cell (printed твѡрѧ́щꙋ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||dative+instrumental:dual:masculine:::	the class generates no candidate cell (printed творѧ́щема)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||dative+instrumental:dual:feminine:::	the class generates no candidate cell (printed творѧ́щема)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||dative+instrumental:dual:neuter:::	the class generates no candidate cell (printed творѧ́щема)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||nominative:plural:masculine:::	an existing accent rule reaches the cell and disagrees with the print (printed твѡрѧ́ще)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||nominative:plural:feminine:::	the class generates no candidate cell (printed тве / твое / творе / творѧ́е / творѧ́ще / творѧ́щѧ / творѧ́щѧе / творѧе / те)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||nominative:plural:neuter:::	the class generates no candidate cell (printed твѡрѧ́ща)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||genitive:plural:masculine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||genitive:plural:feminine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||genitive:plural:neuter:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||dative:plural:masculine:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||dative:plural:feminine:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||dative:plural:neuter:::	the class generates no candidate cell (printed творѧ́щымъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||accusative:plural:masculine:::	the class generates no candidate cell (printed ихъ / творѧ́щѧ / творѧ́щѧ, / творѧ́щѧ, ихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||accusative:plural:feminine:::	the class generates no candidate cell (printed ихъ / творѧ́щѧ / творѧ́щѧ, / творѧ́щѧ, ихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||accusative:plural:neuter:::	the class generates no candidate cell (printed твѡрѧ́ща)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-ь||instrumental:plural:masculine:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||instrumental:plural:feminine:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||instrumental:plural:neuter:::	the class generates no candidate cell (printed творѧ́щими)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ́щ-и||locative:plural:feminine:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|1|творѧ̀, -ѧ́щ-е||locative:plural:neuter:::	the class generates no candidate cell (printed творѧ́щихъ)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́й||nominative:singular:masculine:::	an existing accent rule reaches the cell and disagrees with the print (printed творѧ́й)
synodal:verb:wikt-61a99171906f	творити	residue				§98. Склонение действительных причастий|p098.htm|2|творѧ́щаѧ||nominative:singular:feminine:::	the class generates no candidate cell (printed творѧ́щаѧ)
