# The titlo layer (SYNTAX2 part 2, 2026-09-01): sacred abbreviations whose
# STEM is constant while the ending follows the full lemma's paradigm.
# Columns: abbr-prefix, full-prefix (base-letter skeleton, і/ѻ-folded),
# full lemma, pos (n/a/v), accent mode (strip = the abbreviated form is
# written unaccented; keep = tail accents survive), family token count in
# the pinned print (standalone, counted 2026-09-01), note.
# A row earns its place empirically: the verification table in NOTES.md
# records how many of the family's distinct print tokens the generated
# cells reproduce; rows are data, lemmas marked "reconstructed" are
# citation forms the print never spells out.
бл҃	бла	благоизво́лити	v	keep	21	бл҃гоизво́ли (4.1 library)
мл҃	моли	моли́твенница	n	keep	20	мл҃твенницꙋ (4.1 library)
ст҃	свѧт	свѧти́тельство	n	keep	20	ст҃и́тельства (4.1 library)
приснобл҃	приснобла	присноблаже́нный	a	keep	20	приснобл҃же́ннꙋю (4.1 library)
бг҃	бог	богобо́рецъ	n	keep	20	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богобра́тъ	n	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богови́децъ	n	keep	185	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боговѣща́ніе	n	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боговѣща́тель	n	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богогла́сникъ	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богогла́съ	n	keep	42	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богогла́сіе	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоглаго́ланіе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоглаго́льникъ	n	keep	47	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозна́меніе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозна́ніе	n	keep	45	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозрѣ́ніе	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголю́бецъ	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголю́біе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богома́ти	n	keep	1093	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомладе́нецъ	n	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомы́сліе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомꙋ́дріе	n	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богонача́ліе	n	keep	60	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоно́сецъ	n	keep	65	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоно́сица	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богооте́цъ	n	keep	112	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоотрокови́ца	n	keep	155	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопозна́ніе	n	keep	19	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопроповѣ́дникъ	n	keep	53	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопріи́мецъ	n	keep	21	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоро́диченъ	n	keep	13450	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богороди́тельница	n	keep	740	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богорожде́ніе	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосло́вецъ	n	keep	18	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоче́стіе	n	keep	43	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богочеловѣ́къ	n	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоявле́ніе	n	keep	239	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоꙋбі́йца	n	keep	18	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоꙋго́дникъ	n	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоꙋгожде́ніе	n	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бж҃	бож	божество́	n	keep	1073	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	бла́го+же	n	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовре́меніе	n	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовѣ́ріе	n	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовѣ́стникъ	n	keep	35	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовѣ́стница	n	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоговѣ́инство	n	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благода́вецъ	n	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоде́нствіе	n	keep	46	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́ланіе	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́тельство	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣя́ніе	n	keep	146	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодꙋ́шіе	n	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благозако́ніе	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благомо́щіе	n	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благонра́віе	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благообра́зіе	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопло́діе	n	keep	25	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благополꙋ́чіе	n	keep	19	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопоспѣ́шество	n	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопоспѣше́ніе	n	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопремѣни́тель	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоразꙋ́міе	n	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благорастворе́ніе	n	keep	54	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоро́діе	n	keep	27	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосе́рдіе	n	keep	82	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосла́віе	n	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благостоя́ніе	n	keep	41	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благострое́ніе	n	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосты́ня	n	keep	137	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благотворе́ніе	n	keep	27	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благохвале́ніе	n	keep	17	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоча́діе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благочи́ніе	n	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋгожде́ніе	n	keep	19	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋкраше́ніе	n	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋстрое́ніе	n	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋтро́біе	n	keep	518	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋха́ніе	n	keep	103	Polyakov's forms under the titlo (4.1 Part 2)
воскр҃	воскре	воскресе́ніе	n	keep	20	Polyakov's forms under the titlo (4.1 Part 2)
воскр҃	воскре	воскреше́ніе	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
дш҃	дꙋш	дꙋ́хъ	n	keep	234	Polyakov's forms under the titlo (4.1 Part 2)
сн҃	сын	сыновство́	n	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
сн҃	сын	сыноположе́ніе	n	keep	10	Polyakov's forms under the titlo (4.1 Part 2)
цр҃	цар	царе́вичь	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
цр҃	цер	церко́вникъ	n	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
чл҃	чело	человѣ́чество	n	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
і҆и҃	ізраи	ізра́ильтянинъ	n	keep	205	Polyakov's forms under the titlo (4.1 Part 2)
ѻ҆ч҃	отеч	оте́цъ	n	keep	4600	Polyakov's forms under the titlo (4.1 Part 2)
ѻ҆ч҃	отеч	оте́чествіе	n	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
дв҃	дѣв	дѣ́ва	n	keep	9693	дв҃ы, дв҃ꙋ, дв҃а, дв҃о (4.1 library; the hand: the abbreviation is the noun)
приснодв҃	приснодѣв	приснодѣ́ва	n	keep	600	приснодв҃о (4.1 library)
влⷣч	владычи	влады́чица	n	keep	2500	влⷣчце, влⷣчцы (4.1 library)
млⷣ	млад	младе́нецъ	n	keep	300	млⷣнца, млⷣнецъ (4.1 library)
и҆́мⷬ҇	имѧре	и҆мѧре́къ	n	keep	1304	и҆́мⷬ҇къ, the rubric (4.1 library)
мч҃	мꙋче	мꙋ́ченченъ	n	keep	771	мч҃нченъ, the martyricon (4.1 library)
крⷭ҇тобг҃	крестобог	крестобогоро́диченъ	n	keep	1060	крⷭ҇тобг҃оро́диченъ (4.1 library)
трⷪ҇	трои	тро́иченъ	n	keep	450	трⷪ҇ченъ (4.1 library)
трⷪ҇	трои	тро́ица	n	keep	1955	трⷪ҇цы, трⷪ҇цѣ, трⷪ҇цꙋ (4.1 library)
трⷪ҇	трои	тро́ичный	a	keep	200	трⷪ҇чны (4.1 library)
трⷪ҇	трои	тро́ическій	a	keep	170	трⷪ҇ческою (4.1 library)
є҆ѵⷢ҇	еѵагге	є҆ѵа́ггельскій	a	keep	374	є҆ѵⷢ҇льскаѧ (4.1 library)
многомлⷭ҇	многомилос	многоми́лостивый	a	keep	466	многомлⷭ҇тиве (4.1 library)
воскр҃	воскре	воскре́снꙋти	v	keep	321	воскр҃се (4.1 library)
сщ҃енномч҃	свѧщенномꙋче	свѧщенномꙋ́ченикъ	n	keep	135	сщ҃енномч҃нка (4.1 library)
пребжⷭ҇	пребожес	пребоже́ственный	a	keep	105	пребжⷭ҇твенный (4.1 library)
бг҃	бог	богоблагода́тный	a	keep	153	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоблаже́нный	a	keep	496	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богобо́рный	a	keep	25	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боговмѣсти́мый	a	keep	43	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боговѣнча́нный	a	keep	50	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боговѣща́нный	a	keep	58	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богогла́сный	a	keep	75	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоглаго́ливый	a	keep	298	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богода́нный	a	keep	55	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодарова́нный	a	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодви́жимый	a	keep	13	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодохнове́нный	a	keep	209	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодѣ́йный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодѣ́ланный	a	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодѣ́льный	a	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодѣ́тельный	a	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богодꙋхнове́нный	a	keep	135	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоза́рный	a	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозва́нный	a	keep	45	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозда́нный	a	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозра́чный	a	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богозри́мый	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоизбра́нный	a	keep	128	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоимени́тый	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богокра́сный	a	keep	21	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголю́бный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголю́бскій	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголюбе́зный	a	keep	38	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголѣ́пный	a	keep	145	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богома́терній	a	keep	17	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоме́рзкій	a	keep	48	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомы́сленный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомꙋ́дренный	a	keep	40	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богомꙋ́жный	a	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богонасажде́нный	a	keep	18	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богонача́льный	a	keep	116	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоначерта́нный	a	keep	21	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богонаꙋче́нный	a	keep	20	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоневѣ́стный	a	keep	160	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоненави́стный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богообра́зный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоплете́нный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоподо́бный	a	keep	26	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопреда́нный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопросвѣще́нный	a	keep	10	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопросла́вленный	a	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопрохо́дный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопріе́мный	a	keep	10	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богопрія́тный	a	keep	343	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богора́дованный	a	keep	185	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоразꙋ́мный	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоро́дичный	a	keep	57	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоро́дичій	a	keep	99	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоро́сный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосажде́нный	a	keep	14	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосвѣ́тлый	a	keep	39	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосла́вный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосло́вный	a	keep	66	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосло́вскій	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богослове́сный	a	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богособра́нный	a	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоспаса́емый	a	keep	19	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосія́нный	a	keep	31	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боготво́рный	a	keep	36	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боготе́чный	a	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боготка́нный	a	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богото́чный	a	keep	27	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боготѣле́сный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богохрани́мый	a	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богочеловѣ́чный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богочести́вый	a	keep	208	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоявле́нный	a	keep	63	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоявле́нскій	a	keep	10	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоꙋго́дный	a	keep	138	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богоꙋкраше́нный	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бж҃	бож	бо́жескій	a	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бж҃	бож	боже́ственный	a	keep	6700	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благово́нный	a	keep	108	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовре́менный	a	keep	29	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благогла́сный	a	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоглаго́ливый	a	keep	17	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоде́нственный	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодꙋ́шный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благознамени́тый	a	keep	19	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоискꙋ́сный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благокрꙋ́глый	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благолюби́вый	a	keep	40	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благолѣ́пный	a	keep	49	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоми́лостивый	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благомо́щный	a	keep	13	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благонаде́ждный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благонаде́жный	a	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благонаро́читый	a	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благонра́вный	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благооти́шный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопло́дный	a	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопокори́вый	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благополꙋ́чный	a	keep	13	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопоспѣ́шный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопотре́бный	a	keep	76	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопремѣ́нный	a	keep	20	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопремѣни́тельный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благопрія́тный	a	keep	175	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоразꙋ́мный	a	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоро́дный	a	keep	33	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосе́рдный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосе́рдый	a	keep	64	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосло́вный	a	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоспѣ́шный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосты́нный	a	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосѣнноли́ственный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благотекꙋ́щій	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благохва́льный	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋвѣ́тливый	a	keep	27	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋго́дный	a	keep	106	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋмиле́нный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋти́шный	a	keep	20	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋтро́бный	a	keep	596	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋха́нный	a	keep	51	Polyakov's forms under the titlo (4.1 Part 2)
воскр҃	воскре	воскре́сный	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
всебл҃	всебла	всеблагомо́щный	a	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
дв҃	даві	даві́дскій	a	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
дв҃	дѣв	дѣ́вственный	a	keep	30	Polyakov's forms under the titlo (4.1 Part 2)
дх҃	дꙋх	дꙋхоно́сный	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
дш҃	дꙋш	дꙋше́вный	a	keep	17	Polyakov's forms under the titlo (4.1 Part 2)
мл҃	моли	моли́твенный	a	keep	29	Polyakov's forms under the titlo (4.1 Part 2)
мт҃	мате	ма́терскій	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
нб҃	неб	небе́сный	a	keep	83	Polyakov's forms under the titlo (4.1 Part 2)
нб҃	неб	небомꙋ́дренный	a	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
нб҃	неб	неботе́чный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
нб҃	неб	небоше́ственный	a	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
сн҃	сын	сыно́вній	a	keep	13	Polyakov's forms under the titlo (4.1 Part 2)
сп҃	спа	спаси́телевъ	a	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
сп҃	спа	спасосꙋмо́ринъ	a	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
чл҃	чело	человѣ́чій	a	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
чл҃	чело	человѣколюби́вый	a	keep	60	Polyakov's forms under the titlo (4.1 Part 2)
і҆и҃	ізраи	ізра́ильскій	a	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
і҆и҃	ізраи	ізра́ильтескій	a	keep	105	Polyakov's forms under the titlo (4.1 Part 2)
ѻ҆́ч҃	отч	о́тчій	a	keep	805	Polyakov's forms under the titlo (4.1 Part 2)
ѻ҆ч҃	отеч	оте́ческій	a	keep	205	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богобоя́тися	v	keep	10	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боголюби́ти	v	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосло́вствовати	v	keep	25	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	богосодѣ́лати	v	keep	23	Polyakov's forms under the titlo (4.1 Part 2)
бг҃	бог	боготвори́ти	v	keep	25	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благово́нствовати	v	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благовѣсти́тися	v	keep	8	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоговѣ́ти	v	keep	11	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́йствовати	v	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́лати	v	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́тельствовати	v	keep	31	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодѣ́яти	v	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благодꙋ́шствовати	v	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благораствори́ти	v	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благослови́тися	v	keep	66	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благословля́ти	v	keep	134	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благословля́тися	v	keep	16	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благосотвори́ти	v	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благотвори́ти	v	keep	25	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благохвали́ти	v	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоче́ствовати	v	keep	32	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋгоди́ти	v	keep	104	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋгожда́ти	v	keep	28	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋкраси́ти	v	keep	9	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋкраси́тися	v	keep	27	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋстро́ити	v	keep	12	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋстроя́ти	v	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
бл҃	бла	благоꙋха́ти	v	keep	51	Polyakov's forms under the titlo (4.1 Part 2)
воцр҃	воцар	воцари́тися	v	keep	252	Polyakov's forms under the titlo (4.1 Part 2)
вочл҃	вочело	вочеловѣ́читися	v	keep	111	Polyakov's forms under the titlo (4.1 Part 2)
гл҃	гла	глаго́лати	v	keep	95	Polyakov's forms under the titlo (4.1 Part 2)
гл҃	глагол	глаго́латися	v	keep	5	Polyakov's forms under the titlo (4.1 Part 2)
дв҃	дѣв	дѣ́вствовати	v	keep	15	Polyakov's forms under the titlo (4.1 Part 2)
кр҃	кре	крести́ти	v	keep	6	Polyakov's forms under the titlo (4.1 Part 2)
кр҃	кре	крести́тися	v	keep	7	Polyakov's forms under the titlo (4.1 Part 2)
кр҃	кре	креща́тися	v	keep	24	Polyakov's forms under the titlo (4.1 Part 2)
