lexeme_id	paradigm_id	scope	placement	mark	breathing	evidence_id	source_id	citation	source_recension	target_recension
synodal:adjective:egipetskii	synodal-accent:egipetskii-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-acts-7-40-egipetskiya-genitive-singular-feminine,ponomar-acts-7-22-egipetstei-locative-singular-feminine,ponomar-ex-1-15-egipetskii-nominative-singular,ponomar-deut-28-60-egipetskuyu-accusative-singular-feminine	ponomar-elizabeth-bible-2026-08-09	Four target cells establish the -ск- relational adjective, fixed acute on ѵ, initial psili, and regular §57 -ск-/-ст- inflection across short and long positive agreement	synodal-russian	synodal-russian
synodal:adjective:egipetskii	synodal-accent:egipetskii-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-acts-7-40-egipetskiya-genitive-singular-feminine,ponomar-acts-7-22-egipetstei-locative-singular-feminine,ponomar-ex-1-15-egipetskii-nominative-singular,ponomar-deut-28-60-egipetskuyu-accusative-singular-feminine	ponomar-elizabeth-bible-2026-08-09	Four target cells establish the -ск- relational adjective, fixed acute on ѵ, initial psili, and regular §57 -ск-/-ст- inflection across short and long positive agreement	synodal-russian	synodal-russian
synodal:adjective:iudin	synodal-accent:iudin-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-deut-33-7-iudin-nominative-singular-masculine,ponomar-amos-2-4-iudinykh-genitive-plural-masculine,ponomar-amos-7-12-iudinu-accusative-singular-feminine,ponomar-ezek-25-3-iudine-locative-singular-masculine,ponomar-ii-kings-2-4-iudinym-instrumental-singular-masculine	ponomar-elizabeth-bible-2026-08-09	Five target cells establish the productive -ин- possessive adjective of І҆ꙋ́да, fixed acute on ꙋ, initial psili, and both short and long positive agreement licensed by Alypy §§50–51	synodal-russian	synodal-russian
synodal:adjective:iudin	synodal-accent:iudin-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-deut-33-7-iudin-nominative-singular-masculine,ponomar-amos-2-4-iudinykh-genitive-plural-masculine,ponomar-amos-7-12-iudinu-accusative-singular-feminine,ponomar-ezek-25-3-iudine-locative-singular-masculine,ponomar-ii-kings-2-4-iudinym-instrumental-singular-masculine	ponomar-elizabeth-bible-2026-08-09	Five target cells establish the productive -ин- possessive adjective of І҆ꙋ́да, fixed acute on ꙋ, initial psili, and both short and long positive agreement licensed by Alypy §§50–51	synodal-russian	synodal-russian
synodal:adjective:chelovech	synodal-accent:chelovech-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:2	acute		alypy-50-chelovech-j-formation,ponomar-ezek-1-26-chelovech-nominative-singular-masculine,ponomar-ezek-39-15-chelovechu-accusative-singular-feminine,ponomar-isa-8-1-chelovechim-instrumental-singular-neuter	alypy-gamanovich-grammar-web-2023	Alypy §50 directly licenses человѣчь as a historical -jь possessive; three independently governed target cells repeat fixed acute on ѣ and establish both its hard-vowel and soft consonantal ending series	synodal-russian	synodal-russian
synodal:adjective:chelovecheskii	synodal-accent:chelovecheskii-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:2	acute		alypy-50-possessive-adjectives,ponomar-heb-2-6-chelovecheskii-nominative-singular-masculine,ponomar-acts-17-25-chelovecheskikh-genitive-plural-feminine,ponomar-dan-3-82-chelovechestii-nominative-plural-masculine	alypy-gamanovich-grammar-web-2023	Alypy §§50–53 license the -ск- relational family; three target cells establish fixed acute on ѣ and the complete short/long positive agreement contract	synodal-russian	synodal-russian
synodal:adjective:chelovecheskii	synodal-accent:chelovecheskii-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:2	acute		alypy-50-possessive-adjectives,ponomar-heb-2-6-chelovecheskii-nominative-singular-masculine,ponomar-acts-17-25-chelovecheskikh-genitive-plural-feminine,ponomar-dan-3-82-chelovechestii-nominative-plural-masculine	alypy-gamanovich-grammar-web-2023	Alypy §§50–53 license the -ск- relational family; three target cells establish fixed acute on ѣ and the complete short/long positive agreement contract	synodal-russian	synodal-russian
synodal:proper-noun:iosif	synodal-accent:iosif-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-sci-iosif-semantic,ponomar-acts-7-13-iosif-nominative-singular,ponomar-acts-1-23-iosifa-accusative-singular,ponomar-acts-7-9-iosifu-dative-singular,ponomar-psalm-80-5-iosifie-locative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI headword and four governed target cells establish the animate hard-masculine Joseph family, fixed acute on ѡ, and initial psili; Alypy supplies the complete regular ending table	synodal-russian	synodal-russian
synodal:adjective:iosifov	synodal-accent:iosifov-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	alypy-50-possessive-adjectives,ponomar-acts-7-13-iosifov-nominative-singular,ponomar-ex-13-19-iosifovy-accusative-plural-feminine,ponomar-gen-39-23-iosifovykh-locative-plural-feminine,ponomar-gen-43-19-iosifovym-instrumental-singular-masculine	alypy-gamanovich-grammar-web-2023	Alypy §50 directly lists the Joseph-derived -ов- suffix; four target cells establish fixed acute on ѡ, initial psili, and short positive agreement, with exact wide-omega variants retaining precedence	synodal-russian	synodal-russian
synodal:proper-noun:iordan	synodal-accent:iordan-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	ponomar-sci-iordan-semantic,ponomar-deut-2-29-iordan-accusative-singular,ponomar-composite-5-5-iordana-genitive-singular,ponomar-composite-5-6-iordanie-locative-singular,ponomar-psalm-113-5-iordane-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI river headword and four governed target cells establish the inanimate hard-masculine Jordan family, fixed acute on а, and initial psili; Alypy supplies the complete regular ending table	synodal-russian	synodal-russian
synodal:adjective:iordanskii	synodal-accent:iordanskii-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	alypy-50-possessive-adjectives,ponomar-i-macc-9-42-iordanskii-nominative-singular-masculine,ponomar-jerem-12-5-iordanstiem-locative-singular-masculine	ponomar-elizabeth-bible-2026-08-09	Two governed target cells establish fixed acute on а, initial psili, and the -ск-/-ст- relational series; Alypy licenses complete short and long positive agreement	synodal-russian	synodal-russian
synodal:adjective:iordanskii	synodal-accent:iordanskii-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	alypy-50-possessive-adjectives,ponomar-i-macc-9-42-iordanskii-nominative-singular-masculine,ponomar-jerem-12-5-iordanstiem-locative-singular-masculine	ponomar-elizabeth-bible-2026-08-09	Two governed target cells establish fixed acute on а, initial psili, and the -ск-/-ст- relational series; Alypy licenses complete short and long positive agreement	synodal-russian	synodal-russian
synodal:noun:levit	synodal-accent:levit-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute		ponomar-sci-levit-lexical,ponomar-deut-12-18-levit-nominative-singular,ponomar-deut-12-12-leviti-nominative-plural,ponomar-deut-17-18-levitov-genitive-plural,ponomar-deut-10-9-levitom-dative-plural,ponomar-ii-esdra-5-56-levity-accusative-plural,ponomar-ii-paral-19-8-levitov-accusative-plural	ponomar-elizabeth-bible-2026-08-09	The SCI headword and six governed target cells establish the animate hard-masculine Levite family, fixed acute on і, and the two listed accusative-plural variants; exact omega rows retain precedence	synodal-russian	synodal-russian
synodal:adjective:levitskii	synodal-accent:levitskii-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:2	acute		alypy-50-possessive-adjectives,ponomar-heb-7-11-levitskim-instrumental-singular-neuter	ponomar-elizabeth-bible-2026-08-09	The governed Levitical target form establishes fixed acute on і; Alypy §§50–53 license the complete -ск- short and long positive agreement series	synodal-russian	synodal-russian
synodal:adjective:levitskii	synodal-accent:levitskii-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:2	acute		alypy-50-possessive-adjectives,ponomar-heb-7-11-levitskim-instrumental-singular-neuter	ponomar-elizabeth-bible-2026-08-09	The governed Levitical target form establishes fixed acute on і; Alypy §§50–53 license the complete -ск- short and long positive agreement series	synodal-russian	synodal-russian
synodal:proper-noun:samuil	synodal-accent:samuil-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute		ponomar-sci-samuil-semantic,ponomar-i-kings-1-20-samuil-nominative-singular,ponomar-acts-3-24-samuila-genitive-singular,ponomar-i-kings-3-21-samuilu-dative-singular,ponomar-i-kings-3-4-samuile-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI identity and four independent target cells establish the animate hard-masculine Samuel family and fixed acute on и; Alypy supplies the complete regular ending table	synodal-russian	synodal-russian
synodal:proper-noun:vavylon	synodal-accent:vavylon-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute		ponomar-sci-vavylon-semantic,ponomar-apoc-14-8-vavylon-nominative-singular,ponomar-acts-7-43-vavylona-genitive-singular,ponomar-iii-esdra-15-60-vavylonu-dative-singular,ponomar-baruch-1-1-vavylonie-locative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI city identity and four governed target cells establish the inanimate hard-masculine Babylon family and fixed acute on ѡ; Alypy supplies the complete regular ending table	synodal-russian	synodal-russian
synodal:proper-noun:avraam	synodal-accent:avraam-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	ponomar-sci-avraam-semantic,ponomar-composite-1-3-avraam-nominative-singular,ponomar-dan-3-35-avraama-genitive-singular,ponomar-acts-3-25-avraamu-dative-singular,ponomar-gen-22-1-avraame-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI patriarch identity and four independent target cells establish the animate hard-masculine Abraham family, fixed acute on the final stem а, and initial psili	synodal-russian	synodal-russian
synodal:proper-noun:ioav	synodal-accent:ioav-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	ponomar-sci-ioav-semantic,ponomar-iii-kings-1-41-ioav-nominative-singular,ponomar-iii-kings-1-19-ioava-accusative-singular,ponomar-iii-kings-2-29-ioavu-dative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI personal-name identity and three governed target cells establish the animate hard-masculine Joab family, fixed acute on а, and initial psili	synodal-russian	synodal-russian
synodal:proper-noun:iakov	synodal-accent:iakov-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:1	acute	psili@stem-vowel-from-start:0	ponomar-sci-iakov-semantic,ponomar-acts-1-13-iakov-nominative-singular,ponomar-acts-7-14-iakova-accusative-singular,ponomar-acts-12-17-iakovu-dative-singular,ponomar-baruch-4-2-iakove-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI personal-name identity and four independent target cells establish the animate hard-masculine Jacob or James family, fixed acute on а, and initial psili	synodal-russian	synodal-russian
synodal:proper-noun:aaron	synodal-accent:aaron-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute	psili@stem-vowel-from-start:0	ponomar-sci-aaron-semantic,ponomar-composite-6-11-aaron-nominative-singular,ponomar-deut-9-20-aarona-accusative-singular,ponomar-acts-7-40-aaronu-dative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI high-priest identity and three independent target cells establish the animate hard-masculine Aaron family, fixed acute on ѡ, and initial psili; target ѡ supersedes the SCI headword's modernized о	synodal-russian	synodal-russian
synodal:proper-noun:daniil	synodal-accent:daniil-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute		ponomar-sci-daniil-semantic,ponomar-dan-1-6-daniil-nominative-singular,ponomar-dan-2-13-daniila-accusative-singular,ponomar-dan-1-7-daniilu-dative-singular,ponomar-dan-4-15-daniile-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI prophet identity and four independent target cells establish the animate hard-masculine Daniel family and fixed acute on и; Alypy supplies the complete regular ending table	synodal-russian	synodal-russian
synodal:proper-noun:petr	synodal-accent:petr-mobile	noun:singular:nominative,vocative	stem-vowel-from-start:0	acute		alypy-34-hard-masculine-table,alypy-37-petrovi-dative-singular,ponomar-sci-petr-semantic,ponomar-acts-1-13-petr-nominative-singular,ponomar-acts-3-3-petra-accusative-singular,ponomar-acts-2-37-petru-dative-singular,ponomar-jn-18-11-petrovi-dative-singular,ponomar-acts-10-45-petrom-instrumental-singular,ponomar-acts-11-7-petre-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI identity, Alypy's complete hard-masculine table and explicit -ови rule, and six target cells establish the mobile singular paradigm; unattested dual and plural ending stress is a transparent grammatical prediction, not a claimed corpus attestation	synodal-russian	synodal-russian
synodal:proper-noun:petr	synodal-accent:petr-mobile	noun:singular:genitive,dative,accusative,locative	ending-vowel-from-end:0	grave		alypy-34-hard-masculine-table,alypy-37-petrovi-dative-singular,ponomar-sci-petr-semantic,ponomar-acts-1-13-petr-nominative-singular,ponomar-acts-3-3-petra-accusative-singular,ponomar-acts-2-37-petru-dative-singular,ponomar-jn-18-11-petrovi-dative-singular,ponomar-acts-10-45-petrom-instrumental-singular,ponomar-acts-11-7-petre-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI identity, Alypy's complete hard-masculine table and explicit -ови rule, and six target cells establish the mobile singular paradigm; unattested dual and plural ending stress is a transparent grammatical prediction, not a claimed corpus attestation	synodal-russian	synodal-russian
synodal:proper-noun:petr	synodal-accent:petr-mobile	noun:singular:instrumental	ending-vowel-from-end:0	acute		alypy-34-hard-masculine-table,alypy-37-petrovi-dative-singular,ponomar-sci-petr-semantic,ponomar-acts-1-13-petr-nominative-singular,ponomar-acts-3-3-petra-accusative-singular,ponomar-acts-2-37-petru-dative-singular,ponomar-jn-18-11-petrovi-dative-singular,ponomar-acts-10-45-petrom-instrumental-singular,ponomar-acts-11-7-petre-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI identity, Alypy's complete hard-masculine table and explicit -ови rule, and six target cells establish the mobile singular paradigm; unattested dual and plural ending stress is a transparent grammatical prediction, not a claimed corpus attestation	synodal-russian	synodal-russian
synodal:proper-noun:petr	synodal-accent:petr-mobile	noun:dual,plural	ending-vowel-from-end:0	acute		alypy-34-hard-masculine-table,alypy-37-petrovi-dative-singular,ponomar-sci-petr-semantic,ponomar-acts-1-13-petr-nominative-singular,ponomar-acts-3-3-petra-accusative-singular,ponomar-acts-2-37-petru-dative-singular,ponomar-jn-18-11-petrovi-dative-singular,ponomar-acts-10-45-petrom-instrumental-singular,ponomar-acts-11-7-petre-vocative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI identity, Alypy's complete hard-masculine table and explicit -ови rule, and six target cells establish the mobile singular paradigm; unattested dual and plural ending stress is a transparent grammatical prediction, not a claimed corpus attestation	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:singular:nominative,genitive,dative,accusative,instrumental,vocative:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:singular:locative:masculine,feminine,neuter:animate,inanimate	stem-vowel-from-start:0	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:dual:nominative,accusative,vocative:masculine:animate,inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:dual:nominative,accusative,vocative:feminine,neuter:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:dual:genitive,locative:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:dual:dative,instrumental:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:nominative,vocative:masculine:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:nominative,vocative:feminine,neuter:animate,inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:genitive,locative:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:dative:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:accusative:masculine,feminine:inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:accusative:masculine,feminine:animate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:accusative:neuter:animate,inanimate	word-vowel-from-start:1	kamora		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	synodal-accent:blagii-complete-long	adjective-agreeing:long:positive:plural:instrumental:masculine,feminine,neuter:animate,inanimate	word-vowel-from-start:1	acute		alypy-57-blagii-complete-long-paradigm,ponomar-amos-9-4-blagaya-accusative-plural-neuter,ponomar-gen-45-20-blagaya-nominative-plural-neuter	alypy-gamanovich-grammar-web-2023	Alypy §57 complete благі́й table, independently checked against source-partition Synodal nominative- and accusative-plural neuter witnesses	synodal-russian	synodal-russian
synodal:adjective:mertv	synodal-accent:mertv-fixed-stem	adjective:short:positive:singular,dual,plural	stem-vowel-from-start:0	acute		alypy-52-mertv-short-predicative,alypy-111-mertvykh-genitive-plural,alypy-57-mudryi,ponomar-apoc-1-17-mertv-short-nominative-singular,ponomar-apoc-14-13-mertvii-nominative-plural,ponomar-acts-4-10-mertvykh-genitive-plural,ponomar-acts-28-6-mertva-short-accusative-singular	alypy-gamanovich-grammar-web-2023	Alypy §§52, 57, and 111 establish the hard-adjective identity, complete agreement table, and fixed stem accent; four independent target cells confirm the target-recension realization	synodal-russian	synodal-russian
synodal:adjective:mertv	synodal-accent:mertv-fixed-stem	adjective:long:positive:singular,dual,plural	stem-vowel-from-start:0	acute		alypy-52-mertv-short-predicative,alypy-111-mertvykh-genitive-plural,alypy-57-mudryi,ponomar-apoc-1-17-mertv-short-nominative-singular,ponomar-apoc-14-13-mertvii-nominative-plural,ponomar-acts-4-10-mertvykh-genitive-plural,ponomar-acts-28-6-mertva-short-accusative-singular	alypy-gamanovich-grammar-web-2023	Alypy §§52, 57, and 111 establish the hard-adjective identity, complete agreement table, and fixed stem accent; four independent target cells confirm the target-recension realization	synodal-russian	synodal-russian
synodal:noun:skonchanie	synodal-accent:skonchanie-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:1	acute		ponomar-sci-skonchanie-semantic,ponomar-amos-8-8-skonchanie-nominative-singular,ponomar-gen-27-2-skonchaniya-genitive-singular,ponomar-dan-1-15-skonchanii-locative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI headword and three independently governed Synodal cells establish fixed acute on the stem а; Alypy §§34–37 supplies the complete soft -їе neuter ending table	synodal-russian	synodal-russian
synodal:noun:videnie	synodal-accent:videnie-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:1	acute		ponomar-sci-videnie-semantic,ponomar-acts-10-17-videnie-nominative-singular,ponomar-acts-10-19-videnii-locative-singular,ponomar-acts-26-19-videniyu-dative-singular,ponomar-apoc-4-3-videniem-instrumental-singular,ponomar-deut-28-34-videnii-genitive-plural	ponomar-elizabeth-bible-2026-08-09	The SCI headword and five independently governed Synodal cells establish fixed acute on ѣ as the productive background; the source-backed accusative plural preserves its cell-scoped kamora, and Alypy §§34–37 supplies the complete soft -їе neuter ending table	synodal-russian	synodal-russian
synodal:noun:spasenie	synodal-accent:spasenie-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:1	acute		ponomar-sci-spasenie-semantic,ponomar-acts-7-25-spasenie-accusative-singular,ponomar-esther-4-11-spaseniya-genitive-singular,ponomar-baruch-4-22-spasenii-locative-singular,ponomar-acts-27-34-spaseniyu-dative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI headword and four independently governed Synodal cells establish fixed acute on е; Alypy §§34–37 supplies the complete soft -їе neuter ending table	synodal-russian	synodal-russian
synodal:noun:ponoshenie	synodal-accent:ponoshenie-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:2	acute		ponomar-sci-ponoshenie-semantic,ponomar-dan-3-33-ponoshenie-nominative-singular,ponomar-i-kings-25-39-ponosheniya-genitive-singular,ponomar-iii-macc-6-28-ponoshenii-locative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI headword and three independently governed Synodal cells establish fixed acute on е; Alypy §§34–37 supplies the complete soft -їе neuter ending table	synodal-russian	synodal-russian
synodal:noun:otmshchenie	synodal-accent:otmshchenie-fixed-stem	noun:singular,dual,plural	stem-vowel-from-start:0	acute		ponomar-sci-otmshchenie-semantic,ponomar-acts-7-24-otmshchenie-accusative-singular,ponomar-deut-32-35-otmshcheniya-genitive-singular,ponomar-ex-7-4-otmshcheniem-instrumental-singular,ponomar-ii-macc-8-13-otmshcheniyu-dative-singular,ponomar-ezek-25-15-otmshchenii-locative-singular	ponomar-elizabeth-bible-2026-08-09	The SCI headword and five independently governed Synodal cells establish fixed acute on е; Alypy §§34–37 supplies the complete soft -їе neuter ending table	synodal-russian	synodal-russian
synodal:noun:v11-332e30b022aa	synodal-accent:zhrets-mobile-transposed	noun:singular:nominative,accusative	word-vowel-from-start:0	acute		review:v11:332e30b022aa,ponomar-deut-17-12-zhrets-accusative-singular,ponomar-baruch-1-7-zhrets-dative-singular,ponomar-gen-41-50-zhrets-genitive-singular,ponomar-ii-paral-13-9-zhrets-instrumental-singular,ponomar-amos-1-15-zhrets-nominative-plural-grave,ponomar-baruch-1-16-zhrets-dative-plural,ponomar-deut-17-18-zhrets-genitive-plural,ponomar-lev-16-20-zhrets-locative-plural,ponomar-zeph-1-4-zhrets-instrumental-plural	alypy-gamanovich-grammar-web-2023	Alypy §§8 and 33–37 supply the complete mixed-ц paradigm; the reviewed citation plus independently typed target singular and plural cells establish жре́цъ : жерц- and second-vowel oblique stress, with final varia applied automatically	synodal-russian	synodal-russian
synodal:noun:v11-332e30b022aa	synodal-accent:zhrets-mobile-transposed	noun:singular:genitive,dative,instrumental,locative,vocative	word-vowel-from-start:1	acute		review:v11:332e30b022aa,ponomar-deut-17-12-zhrets-accusative-singular,ponomar-baruch-1-7-zhrets-dative-singular,ponomar-gen-41-50-zhrets-genitive-singular,ponomar-ii-paral-13-9-zhrets-instrumental-singular,ponomar-amos-1-15-zhrets-nominative-plural-grave,ponomar-baruch-1-16-zhrets-dative-plural,ponomar-deut-17-18-zhrets-genitive-plural,ponomar-lev-16-20-zhrets-locative-plural,ponomar-zeph-1-4-zhrets-instrumental-plural	alypy-gamanovich-grammar-web-2023	Alypy §§8 and 33–37 supply the complete mixed-ц paradigm; the reviewed citation plus independently typed target singular and plural cells establish жре́цъ : жерц- and second-vowel oblique stress, with final varia applied automatically	synodal-russian	synodal-russian
