review_id	lexeme_id	sense_id	lemma	part_of_speech	cell	expanded	printed	gloss	domains	semantic_source_id	semantic_candidate_id	attestation_source_id	attestation_candidate_id	citation	decision	target_recension	review_note
review:v03:6581de9ff070	synodal:noun:wikt-6581de9ff070	sense:v03:6581de9ff070	врагъ	noun	lexical-form	врагъ	вра̑гъ	an enemy, foe; the devil	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6581de9ff0705fe615d3a62e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:65cc0198b6ac4b09f8459602	Amos.9.4	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:65b7fff504e8	synodal:noun:wikt-65b7fff504e8	sense:v03:65b7fff504e8	ꙗдь	noun	lexical-form	ꙗдь	ꙗ҆́дь	food	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:65b7fff504e80be03264811e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5c9065553a1ad44ec6540a51	Ezek.21.32	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6602cb1a9103	synodal:adjective:wikt-6602cb1a9103	sense:v03:6602cb1a9103	ꙗръ	adjective	lexical-form	ꙗръ	ꙗ҆́ръ	furious, angry; severe, sternly	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6602cb1a91035d789d65435e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:a6896ea38c2808cd800aa84e	Jerem.30.23	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:661a0f950071	synodal:verb:wikt-661a0f950071	sense:v03:661a0f950071	почити	verb	lexical-form	почити	почи́ти	to lean, to recline on; to pass away; to rest	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:661a0f9500716277b0aaa918	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:3a27c677547772146d19b0c0	II_Kings.17.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:66c1248b9c23	synodal:noun:wikt-66c1248b9c23	sense:v03:66c1248b9c23	вещь	noun	lexical-form	вещь	ве́щь	material good, property, possession; nature, essence; thing, matter, object	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:66c1248b9c23d1a28d34900a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:60e1dd232a542d974d7500ed	Acts.5.4	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:672195fe4c96	synodal:proper-noun:wikt-672195fe4c96	sense:v03:672195fe4c96	римъ	proper-noun	lexical-form	римъ	ри́мъ	Rome (a major city in Italy); Rome, Ancient Rome (an ancient empire based out of the city of Rome, covering vast territories in Europe, Asia and Africa; in full, Roman Empire)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:672195fe4c967113959573fc	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:596511e90d87605226556a28	Acts.19.21	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6866c977a2b7	synodal:adverb:wikt-6866c977a2b7	sense:v03:6866c977a2b7	сѣмѡ	adverb	indeclinable	сѣмѡ	сѣ́мѡ	here	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6866c977a2b777614c939194	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7880687bd92821d812dbcc36	Apoc.11.12	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:687bab9c0ca6	synodal:noun:wikt-687bab9c0ca6	sense:v03:687bab9c0ca6	пещера	noun	lexical-form	пещера	пеще́ра	cave, cavern, dungeon; recess, opening	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:687bab9c0ca63ce2375023ab	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:bc6c2d626a6b1ab698bb393a	Gen.23.17	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:68c10fac7a67	synodal:noun:wikt-68c10fac7a67	sense:v03:68c10fac7a67	вѣтръ	noun	lexical-form	вѣтръ	вѣ́тръ	wind	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:68c10fac7a67b02c2e47a697	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:b4ed180dc963f649011a2ca6	Acts.27.14	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:68d9730bbab3	synodal:adjective:wikt-68d9730bbab3	sense:v03:68d9730bbab3	скоръ	adjective	lexical-form	скоръ	ско́ръ	fast	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:68d9730bbab392892d241c39	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:115ee0c482afd6485df2aa2a	Composite.7.5	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:690610d7fe8f	synodal:noun:wikt-690610d7fe8f	sense:v03:690610d7fe8f	порокъ	noun	lexical-form	порокъ	поро́къ	vice	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:690610d7fe8ff72a3bd8649a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:012a10de7c6da9f8e39a0949	Deut.15.21	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:69edad9503a8	synodal:adverb:wikt-69edad9503a8	sense:v03:69edad9503a8	ѕѣлѡ	adverb	indeclinable	ѕѣлѡ	ѕѣлѡ̀	very	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:69edad9503a82e067a6b2d0a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:87ac1a938af6fb7bc6984617	Acts.6.7	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6bf7af061673	synodal:noun:wikt-6bf7af061673	sense:v03:6bf7af061673	дѣтищь	noun	lexical-form	дѣтищь	дѣ́тищь	child	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6bf7af061673fa54dbae49ef	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9c082aaa2d851df2e3d3dec5	Gen.22.5	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6c9cbc0daadc	synodal:verb:wikt-6c9cbc0daadc	sense:v03:6c9cbc0daadc	бити	verb	lexical-form	бити	би́ти	to beat; to hit	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6c9cbc0daadc7f875d5c07f8	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:109fd9c1cdcdf868cd391091	Acts.16.22	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6cada5a24cd2	synodal:noun:wikt-6cada5a24cd2	sense:v03:6cada5a24cd2	невѣста	noun	lexical-form	невѣста	невѣ́ста	bride	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6cada5a24cd27d24b557c295	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:19030dbdcaa247523cb2dc50	Apoc.22.17	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6ceeefbe4e9e	synodal:verb:wikt-6ceeefbe4e9e	sense:v03:6ceeefbe4e9e	ꙗсти	verb	lexical-form	ꙗсти	ꙗ҆́сти	to eat	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6ceeefbe4e9ec6181b5e28d6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:8d9b9600db53d508ae468315	Acts.23.12	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:6d6967abdd64	synodal:adjective:wikt-6d6967abdd64	sense:v03:6d6967abdd64	сланъ	adjective	lexical-form	сланъ	сла́нъ	salty	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6d6967abdd64ce8a3defc5b5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0a95a7407f6dbbc2ae8453b1	Gen.19.26	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:6eda8e5588a3	synodal:verb:wikt-6eda8e5588a3	sense:v03:6eda8e5588a3	помощи	verb	lexical-form	помощи	по́мощи	to help; to succour	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6eda8e5588a34e94b8d3d9e7	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:4532b6012848bdb963743058	Esther.4.17	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:6f6cb44e5f18	synodal:noun:wikt-6f6cb44e5f18	sense:v03:6f6cb44e5f18	помощь	noun	lexical-form	помощь	по́мощь	help	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6f6cb44e5f1840358615b5ca	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:926ae94b759c62dffeed4579	Esther.4.14	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:72ac39c1d485	synodal:noun:wikt-72ac39c1d485	sense:v03:72ac39c1d485	пила	noun	lexical-form	пила	пила̀	saw	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:72ac39c1d48508ff0fc499eb	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0a69ad42465cc93f1738fec0	Isa.10.15	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:731bbfe3c5b6	synodal:noun:wikt-731bbfe3c5b6	sense:v03:731bbfe3c5b6	сноха	noun	lexical-form	сноха	сноха̀	daughter-in-law	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:731bbfe3c5b6f0fd96c1134f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:272085dbed020052cdc15665	Ruth.1.22	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:73e46fa372de	synodal:noun:wikt-73e46fa372de	sense:v03:73e46fa372de	смрадъ	noun	lexical-form	смрадъ	смра́дъ	stench	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:73e46fa372de87453c7e41d9	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:215cca21b17887ac63ca957b	Isa.34.3	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:73f4685d4e00	synodal:adjective:wikt-73f4685d4e00	sense:v03:73f4685d4e00	блаженъ	adjective	lexical-form	блаженъ	блаже́нъ	beatific, pleasant; blissful, happy, blessed; venerable, blessed, saint	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:73f4685d4e007ee3a19394da	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:59f1e5692dd91a57a2804e92	III_Esdra.10.57	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:744933bc1ff9	synodal:noun:wikt-744933bc1ff9	sense:v03:744933bc1ff9	волъ	noun	lexical-form	волъ	во́лъ	ox	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:744933bc1ff9f553710f68a6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:42ad1822a123df49483fa6e6	Dan.4.30	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7467d1a550ea	synodal:noun:wikt-7467d1a550ea	sense:v03:7467d1a550ea	скинїи	noun	lexical-form	скинїи	ски́нїи	dwelling; tent	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7467d1a550ea1742f15bc816	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6f77f26a11c68976de441ef9	Apoc.15.5	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:74918c792dd6	synodal:noun:wikt-74918c792dd6	sense:v03:74918c792dd6	козла	noun	lexical-form	козла	козла̀	kid	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:74918c792dd624acac3ad662	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:168106f99275bba16caf267d	Deut.14.4	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:74cc67f3f26b	synodal:noun:wikt-74cc67f3f26b	sense:v03:74cc67f3f26b	садъ	noun	lexical-form	садъ	са́дъ	garden; plantation	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:74cc67f3f26b2f6fcb47d5ed	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:b47659065857e0a56be294d7	Dan.11.20	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:75512ff48174	synodal:noun:wikt-75512ff48174	sense:v03:75512ff48174	гроздъ	noun	lexical-form	гроздъ	гро́здъ	grape	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:75512ff48174e18255be59d1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ef51c82990f23999a1f5a765	III_Esdra.12.42	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:776662ef739b	synodal:noun:wikt-776662ef739b	sense:v03:776662ef739b	ложе	noun	lexical-form	ложе	ло́же	bed	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:776662ef739ba38126a3148b	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:816509fe835ec4a58a732c1f	Ezek.23.17	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7790891c2704	synodal:noun:wikt-7790891c2704	sense:v03:7790891c2704	небо	noun	lexical-form	небо	не́бо	heaven; sky	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7790891c2704c96890e42dde	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:356409b4b0d48a6963f53576	Acts.1.10	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:77998a1b179f	synodal:preposition:wikt-77998a1b179f	sense:v03:77998a1b179f	къ	preposition	indeclinable	къ	къ	to, towards	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:77998a1b179f80c57ba4a3c0	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:33e37f9b0806181d0cd0b6b9	Acts.1.7	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:77c5af0d1191	synodal:verb:wikt-77c5af0d1191	sense:v03:77c5af0d1191	ити	verb	lexical-form	ити	и҆тѝ	to go; to walk	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:77c5af0d11913610cf9c614b	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9777a13845ae27ead26bd230	Acts.1.25	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:78da2d05497d	synodal:verb:wikt-78da2d05497d	sense:v03:78da2d05497d	видѣти	verb	lexical-form	видѣти	ви́дѣти	to know; to look, to behold; to recognize; to see; to understand, to contemplate	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:78da2d05497d949776e34ec6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e16b0075a675fed932bc25c8	Acts.2.27	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:79de8d039ef7	synodal:adverb:wikt-79de8d039ef7	sense:v03:79de8d039ef7	искони	adverb	indeclinable	искони	и҆сконѝ	in the beginning, from the beginning	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:79de8d039ef765f82fb622fc	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:d4624b5e8a75cbe746cbad13	Habak.1.12	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7aa6991d4c6b	synodal:noun:wikt-7aa6991d4c6b	sense:v03:7aa6991d4c6b	раи	noun	lexical-form	раи	раѝ	paradise	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7aa6991d4c6b5af016988618	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:479ba4f1df9c3e5a7d3e7d72	Composite.8.43	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7b0a71feaffb	synodal:verb:wikt-7b0a71feaffb	sense:v03:7b0a71feaffb	просити	verb	lexical-form	просити	проси́ти	ask; demand	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7b0a71feaffbf3f84ec4cdb3	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6042852a40caebb53d1511eb	Acts.3.2	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7babd090b258	synodal:noun:wikt-7babd090b258	sense:v03:7babd090b258	дворъ	noun	lexical-form	дворъ	дво́ръ	court, courtyard; home, household	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7babd090b258428db4e04ae4	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9e509590cb5359ebe73937ea	Acts.1.20	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7bbc11a3d55b	synodal:adjective:wikt-7bbc11a3d55b	sense:v03:7bbc11a3d55b	готовъ	adjective	lexical-form	готовъ	гото́въ	prepared; ready	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7bbc11a3d55b9ddb50cf455a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:4f478684aa1aca9df721fe61	Acts.21.13	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7c6914eff782	synodal:pronoun:wikt-7c6914eff782	sense:v03:7c6914eff782	сѧ	pronoun	lexical-form	сѧ	сѧ̀	self, oneself	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7c6914eff7828d3e664b2bc0	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:de12761c9d54675fe448cac0	Ex.28.43	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7cb9fbdd604c	synodal:pronoun:wikt-7cb9fbdd604c	sense:v03:7cb9fbdd604c	и	pronoun	lexical-form	и	и҆	him (* no nominative singular or plural; use тъ (tŭ) or онъ (onŭ) for the nominative)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7cb9fbdd604c5a7043e416c1	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:f1fd5cb7e8bc638b308a2a0d	Acts.1.4	rejected	synodal-russian	Rejected: surface belongs to multiple OCS lexeme paradigms; target identity must be resolved manually
review:v03:7d4c99faff8a	synodal:adjective:wikt-7d4c99faff8a	sense:v03:7d4c99faff8a	именитъ	adjective	lexical-form	именитъ	и҆мени́тъ	famous; named	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7d4c99faff8aa65fbd5202cd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5d9f0e9056c2d1624f7b586a	I_Macc.3.9	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7d677b075dfd	synodal:verb:wikt-7d677b075dfd	sense:v03:7d677b075dfd	хвалити	verb	lexical-form	хвалити	хвали́ти	to boast; to praise	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7d677b075dfd754bf5acb3f2	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7c435bc3b0ca4d7580ee3964	II_Paral.20.19	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7d7a5288d389	synodal:noun:wikt-7d7a5288d389	sense:v03:7d7a5288d389	желѣзо	noun	lexical-form	желѣзо	желѣ́зо	iron	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7d7a5288d38979014e0bb5ca	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:57e9abf5c7161f0633936f30	Dan.2.40	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7e8cde57afa5	synodal:noun:wikt-7e8cde57afa5	sense:v03:7e8cde57afa5	бѣсъ	noun	lexical-form	бѣсъ	бѣ́съ	demon, evil spirit; pagan god	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7e8cde57afa505e08de8f01c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ea891209d598cc1a5207d8c8	Jn.10.21	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7edbe8aea3ab	synodal:noun:wikt-7edbe8aea3ab	sense:v03:7edbe8aea3ab	страхъ	noun	lexical-form	страхъ	стра́хъ	fear, dread	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7edbe8aea3ab0f53e7877f00	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00bbbe5a17470e52cf25c8bf	Acts.2.43	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7eec293185a0	synodal:noun:wikt-7eec293185a0	sense:v03:7eec293185a0	западъ	noun	lexical-form	западъ	за̑падъ	descent; west	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7eec293185a049e282146d7e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0372af5cbfe033e563e29329	Baruch.4.37	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:7f1b6f1905bb	synodal:noun:wikt-7f1b6f1905bb	sense:v03:7f1b6f1905bb	зависть	noun	lexical-form	зависть	за́висть	envy	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:7f1b6f1905bb83395a5a4b22	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:139e770781dd3738833a2ec4	I_Pet.2.1	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:8003b7989b71	synodal:adjective:wikt-8003b7989b71	sense:v03:8003b7989b71	свободь	adjective	lexical-form	свободь	свобо́дь	free	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:8003b7989b712867f7586019	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e6bc18d55bb37a6b79d463a8	Apoc.6.15	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:80390ae2e0ec	synodal:adverb:wikt-80390ae2e0ec	sense:v03:80390ae2e0ec	паче	adverb	indeclinable	паче	па́че	more	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:80390ae2e0ec9bdda1635ce5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:9d1cb1fad7b328106d98a3d8	Acts.4.19	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:803addd320b1	synodal:noun:wikt-803addd320b1	sense:v03:803addd320b1	пророкъ	noun	lexical-form	пророкъ	проро́къ	prophet	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:803addd320b10b257d5e5554	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:02e683c4a199d792c5a355e3	Apoc.19.20	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:804d9a9cde41	synodal:adjective:wikt-804d9a9cde41	sense:v03:804d9a9cde41	живъ	adjective	lexical-form	живъ	жи́въ	alive; lively	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:804d9a9cde4121658296fa80	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6d3114d641b2ecad6c3ff590	Amos.8.14	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:81007eb09d63	synodal:noun:wikt-81007eb09d63	sense:v03:81007eb09d63	чаша	noun	lexical-form	чаша	ча́ша	cup (for drinking)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:81007eb09d63469c16e66d63	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ae51a23a3d089b7dea8f6d36	Esther.1.8	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:81609cb401e0	synodal:verb:wikt-81609cb401e0	sense:v03:81609cb401e0	работати	verb	lexical-form	работати	рабо́тати	to serve (do service for someone)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:81609cb401e097c38c85ee02	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:aafd15ce1ab9c5356f505e46	Baruch.1.22	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:81653f4a2e14	synodal:adjective:wikt-81653f4a2e14	sense:v03:81653f4a2e14	юнъ	adjective	lexical-form	юнъ	ю҆́нъ	young	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:81653f4a2e14239f5d56c506	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:55262968ed41748ebedf6501	Gen.37.2	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
review:v03:817be6545c7b	synodal:noun:wikt-817be6545c7b	sense:v03:817be6545c7b	зѧть	noun	lexical-form	зѧть	зѧ́ть	bridegroom	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:817be6545c7bbef13f76568b	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6e68d1a176083a37e2541961	IV_Kings.8.27	reviewed	synodal-russian	Reviewer confirmed the source-partition Synodal context and conservative OCS sense continuity; exact lexical evidence only, with no productive class inferred.
