packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-7c413721e83fa4e6	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-b8e3aaf53998b663	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-0ecf16cbb5d7c225	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-3f693ba5b56cd820	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-7b1759b66c0f61ab	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-a39d79bd1ae1a498	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-a48133c2764dbfa2	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-79fc03150d893466	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-3853d0baf880a011	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-05d7738a78f4f5b9	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-11d518f571ec41b2	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-e09b0015c240bfc8	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-816f8a2a66d43c67	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-1835c6173a0d425f	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-475495906302416e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-22fdb79fc537131e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-faec799bb9239cd3	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-2194acc87798df0e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-eb3c8175dcc1a13d	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-b008e3f1bf8c290c	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-1990cb7526d728d9	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-45f8fd690b3e6b63	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-b9580b1dd72b9666	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-43011601cb97c0aa	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-722990fb47365625	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-efb20fe5a601bb63	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-ec39fd8ff7a35a84	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d8a2ba99c51d7e4c	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-c7cc72c35cd6f203	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-fe5f1a426ecdc411	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-b0d09866dee4cc8e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-70bb47cf98e21ad4	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-3a3e55f806053737	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-1cb3849fe1a65923	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-8cae4f0e48bc2c8c	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-a2f01afd7bebf468	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-2988648705ae9d30	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-cd0b7cf5d12256cd	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-96309792d219d72d	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-082429dc483b9a0b	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d7c01eae43a8039c	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-39df78b6fc10f847	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-61718e5f5f68e9ad	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-48320ef8bccdb833	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-86a2130906b7a436	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-ef8d05f08279c011	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-ec0e996fc54c97c0	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-d5b4a1a2393b1601	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-f52f2ea56d4549c0	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-5475c7e23caa1c67	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-7fbf3e064a3a2f16	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-37ca9b495ac3a268	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-84bd10aa50113edc	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-2c4186fae4e125eb	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-0cdd5db579918c55	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-7f3489e544bcd3b8	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-f246e1440b27b678	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-848a4d8348715f10	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-06b63d6759360c52	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-b42c35906c757354	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d21776a0589a915c	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-9b06de8cf6ed009d	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-e5ee8fa65175a7a4	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-36018a7b45e7d935	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-2f4b5119d0a225fe	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-425416e103bcd875	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-6071010a682d64ef	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-e22fffbfc3809347	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-3717b2d6d49d6080	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-ebf0d9ef8b39255c	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-3c4f211c938a5e67	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-953568c2a89caa2e	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-520b3a1dee4e6b31	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-1b243557ce8c9347	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-b2cccc80e6e1886b	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-353f7246d23cef39	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-3d412685e76fe4aa	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-a9110024e9449fbb	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-1c22bcdc1abea622	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-264678dc3886d1d9	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-3ed35689bdb163ba	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-065e730537111b91	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-911b857faa6b31ce	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-0ce785307543fd05	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-3a1f1acd5d698161	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-3171f6fb5d9ef64b	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-4e8143f515cc08c5	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-6aafea9a04a1314a	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-8c7e0e94e48c21ed	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-9c69831528d1bce5	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-95168a051761d86e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d58ecff7bba2734a	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-cb4d6698457040d7	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-1148e5e37ae7375f	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-b3d2c91a5f2c0265	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-15f1b5d6cd1d1d20	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-c1eadf25fe6b6389	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-62e9416cbfdc3f1f	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-52a2f7c6e441e662	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-94d63f2330c7be90	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-f762bdd4c74171a9	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-325044691eb1df24	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-573b60bba53b0bbd	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-bff5430d4533ce59	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-86cd27104fb8ff6c	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-ec8b57c4c66ebc24	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-2a50f2e4f7a2b00e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-0e26891a1d762ca2	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-31229b77d35dd930	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-b223b91b7b501035	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-42227c394f3c2775	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-595f6317795e8228	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d30bcd2a40db6d18	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-69377d6c26ab52c6	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d1a4dd4c7869514f	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-4608f415732f2943	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-1cad6e587c75ef30	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-407128e13111a7fc	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-79856b6389b2bff0	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-c3209585ef086b92	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-c3aa51b8092c641f	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-12a1d86004bac6ee	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-d2aa10965eb63bfd	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-dc5a58b665cd0d15	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-808cca8c9d2b692e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-085ec7e9c4501275	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-231a8573ae5b75f6	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-46c62b250e4a922c	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-b388a6dedcc8179a	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-1c36fff3d2b59385	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-7297d956348960b9	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-60da2c4ebfc4cb10	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-17c5f21a65c65f25	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-db263f601b8aaf04	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-97e686acbdb72df2	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-25b94b8a16cce9a5	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-1f02fba63933bc06	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-a7a6342f779cdf39	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-d188e666761a384d	deferred	0	typed-abbreviation-expansion-evidence-required	The surface is a contraction under titlo and must be handled by the typed abbreviation registry with explicit expansion evidence, not admitted as an ordinary exact form.
v07-exact-e04e1c78ffe1e5d6	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-ec8e2ef348cd8e03	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-a403dbd8a8347253	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-67db751e7ce736b3	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-0d8ccadc526ec3d0	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-43e713f0d384897d	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-c64e750546438e11	deferred	0	target-cell-adjudication-required	A different source-supported cell for this surface was admitted; this syncretic or competing cell remains deferred until target-context morphology is independently adjudicated.
v07-exact-e39c08f67826c37e	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
v07-exact-49d4be86552a08ad	admitted	0		Reviewer confirmed the governed source identity, exact typed cell, bounded orthographic correspondence, source-partition whole-token witness, and passage-disjoint evaluation witness; no sibling cell or productive rule is implied.
v07-exact-e61fd992e75de586	rejected	0	target-context-or-lexical-identity-mismatch	Reviewer rejected this packet because the proposed identity or typed cell does not match the representative Synodal contexts; the unsupported analysis remains abstained.
