packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-b008e3f1bf8c290c	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-1990cb7526d728d9	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-45f8fd690b3e6b63	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-b9580b1dd72b9666	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-43011601cb97c0aa	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-722990fb47365625	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-efb20fe5a601bb63	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-ec39fd8ff7a35a84	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-d8a2ba99c51d7e4c	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-c7cc72c35cd6f203	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-fe5f1a426ecdc411	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-b0d09866dee4cc8e	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-70bb47cf98e21ad4	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-3a3e55f806053737	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-1cb3849fe1a65923	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-8cae4f0e48bc2c8c	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-a2f01afd7bebf468	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-2988648705ae9d30	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cd0b7cf5d12256cd	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-96309792d219d72d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-082429dc483b9a0b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d7c01eae43a8039c	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-39df78b6fc10f847	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-61718e5f5f68e9ad	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-48320ef8bccdb833	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-86a2130906b7a436	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ef8d05f08279c011	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ec0e996fc54c97c0	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d5b4a1a2393b1601	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f52f2ea56d4549c0	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-5475c7e23caa1c67	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7fbf3e064a3a2f16	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-37ca9b495ac3a268	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-84bd10aa50113edc	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2c4186fae4e125eb	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0cdd5db579918c55	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-7f3489e544bcd3b8	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f246e1440b27b678	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-848a4d8348715f10	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-06b63d6759360c52	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-b42c35906c757354	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-d21776a0589a915c	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-9b06de8cf6ed009d	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-e5ee8fa65175a7a4	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-36018a7b45e7d935	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-2f4b5119d0a225fe	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-425416e103bcd875	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6071010a682d64ef	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e22fffbfc3809347	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3717b2d6d49d6080	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ebf0d9ef8b39255c	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3c4f211c938a5e67	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-953568c2a89caa2e	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-520b3a1dee4e6b31	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1b243557ce8c9347	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-b2cccc80e6e1886b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-353f7246d23cef39	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3d412685e76fe4aa	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a9110024e9449fbb	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-1c22bcdc1abea622	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-264678dc3886d1d9	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3ed35689bdb163ba	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-aef75781af9f50b1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-065e730537111b91	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-911b857faa6b31ce	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0ce785307543fd05	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3a1f1acd5d698161	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3171f6fb5d9ef64b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4e8143f515cc08c5	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6aafea9a04a1314a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-980643f37ae543a7	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-9c69831528d1bce5	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6732f09cbc3cc2d2	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-95168a051761d86e	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-9c3c1c272e2128d3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-66ffa530d77bfcca	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-33f630f11d2b1f66	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f7fa9836919d6854	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-afbc889e96cd9691	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-623d206395387aa2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3cf6017a5edfddd2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-65719af50d5aa6fc	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-268e8b27ae43d1aa	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9dfd5d29feadec0d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0c318c518289000f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4a0c9d42de7e6a28	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f71ed98b755e6618	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-636f4a373726ca1d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-80c7bcb586ee16d2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e2ef071460f5d65f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6f84cbd9af201558	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-02011da561cce865	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-be6ed0042754365b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8774c26e2e7af3d0	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-28bdcdbec18a4d67	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0344cb9fdbe83274	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d58ecff7bba2734a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cb4d6698457040d7	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1148e5e37ae7375f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b3d2c91a5f2c0265	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-15f1b5d6cd1d1d20	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c1eadf25fe6b6389	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-62e9416cbfdc3f1f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-52a2f7c6e441e662	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-94d63f2330c7be90	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f762bdd4c74171a9	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-325044691eb1df24	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-573b60bba53b0bbd	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-bff5430d4533ce59	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-325582c4942a490b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ef7cf08f20a80f7a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-86cd27104fb8ff6c	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ec8b57c4c66ebc24	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4ef9d5be183e7bbf	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c6c34938f84ed667	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6e2a83a964ab82a5	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-dd3a4882a4583343	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cea9d269717a141e	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3feb0680ee5fa989	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e6cb80fadef2a462	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e8652f905ef3da4c	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2a50f2e4f7a2b00e	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0e26891a1d762ca2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-31229b77d35dd930	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b223b91b7b501035	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-42227c394f3c2775	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-595f6317795e8228	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d30bcd2a40db6d18	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-69377d6c26ab52c6	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d1a4dd4c7869514f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6f57632504bc1ca3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5b37f50a0d82d680	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0ea0c934932ef10d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5bf8032fc0bef888	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-454eaeaeb8b2ebb7	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cc0380ce82656453	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1e01d32fb55b28ed	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-684bd17d719306b8	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-39e48467ca189f12	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
