packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-e39c08f67826c37e	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-3d2306af16841b26	admitted	0		Reviewed the governed lexical identity, exact source-partition cell, NFC target witness, and passage-disjoint held-out sentence; the selected cell matches the held-out context and licenses no sibling cell or productive rule.
v07-exact-e61fd992e75de586	deferred	0	exact-typed-cell-or-context-evidence-required	The source offers only an untyped lexical form or a cell that does not match the held-out sentence; retain the candidate without licensing runtime behavior.
v07-exact-4dcc6c3c603b2f71	admitted	0		Reviewed the governed lexical identity, exact source-partition cell, NFC target witness, and passage-disjoint held-out sentence; the selected cell matches the held-out context and licenses no sibling cell or productive rule.
v07-exact-78947baf21abf768	admitted	0		Reviewed the governed lexical identity, exact source-partition cell, NFC target witness, and passage-disjoint held-out sentence; the selected cell matches the held-out context and licenses no sibling cell or productive rule.
v07-exact-6a3136ea7c64897e	rejected	0	held-out-context-cell-mismatch	The proposed cell is source-attested but does not parse the selected passage-disjoint evaluation sentence; a surface match alone cannot license this evaluation or runtime row.
v07-exact-14c01ee746fe07bc	admitted	0		Reviewed the governed lexical identity, exact source-partition cell, NFC target witness, and passage-disjoint held-out sentence; the selected cell matches the held-out context and licenses no sibling cell or productive rule.
v07-exact-e33a342a1a7fed4b	rejected	0	held-out-context-cell-mismatch	The proposed cell is source-attested but does not parse the selected passage-disjoint evaluation sentence; a surface match alone cannot license this evaluation or runtime row.
v07-exact-7b4f23002a7621a2	rejected	0	held-out-context-cell-mismatch	The proposed cell is source-attested but does not parse the selected passage-disjoint evaluation sentence; a surface match alone cannot license this evaluation or runtime row.
v07-exact-1917c917e0dcb055	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-14c38d0af9aee614	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-7caaabfbb270bcd7	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-e3b0864ecfe7c65f	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-24165c193709eefa	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-56994e8ab4126750	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-2945ba2f3629066c	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
v07-exact-fcb3b5647e07d787	rejected	0	lexical-semantic-or-part-of-speech-mismatch	The proposed source analysis is a different lexeme, sense, or part of speech from the target occurrence; surface similarity is not identity evidence.
