review_id	lexeme_id	sense_id	lemma	part_of_speech	cell	expanded	printed	gloss	domains	semantic_source_id	semantic_candidate_id	attestation_source_id	attestation_candidate_id	citation	decision	target_recension	review_note
review:v07:3cc9eeb58f6e1cc6	synodal:noun:v07-d381fd386e7f1b55	sense:v07:3cc9eeb58f6e1cc6	ꙗто	noun	lexical-form	ꙗтъ	ꙗ҆́тъ	food	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:d870afc31f2a4a94f3eb5a05	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:02e683c4a199d792c5a355e3	Apoc.19.20	rejected	synodal-russian	Corrective contextual review found Apoc.19.20 ꙗтъ is a passive verbal form meaning seized, not the noun food.
review:v07:3d106a1b7152fb1d	synodal:noun:v07-6ef4c1b12b34ac8c	sense:v07:3d106a1b7152fb1d	часть	noun	lexical-form	часть	Ча́сть	part; share; lot	general	dyachenko-1900-scan	synodal:candidate:39584b66972d56db7ac81020	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:30f0fda32d6a3781a391c18d	II_Paral.31.3	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:3fc0d3da42fdb388	synodal:noun:v07-ce1c077ccec4da7b	sense:v07:3fc0d3da42fdb388	польѕа	noun	lexical-form	польза	по́льза	benefit, help	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:cc50a6800bbb4f399913bcdf	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:100082a19e86357a3e18ab83	Sirach.41.17	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:42b51f44509d639b	synodal:noun:v07-4bdf1db925dce569	sense:v07:42b51f44509d639b	кивотъ	noun	lexical-form	кївѡтъ	кївѡ́тъ	ark; ark of the covenant	general	dyachenko-1900-scan	synodal:candidate:46b91884891540a0f9d1efcd	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:010245846686cde47cdd187e	I_Kings.5.10	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4414bb328fcf0ed1	synodal:noun:v07-ffc74596d4245eea	sense:v07:4414bb328fcf0ed1	рꙑба	noun	lexical-form	рыбы	ры́бы	fish	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2963729fda691f23f7b52f5d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5619d772095e7bed440cd119	Jn.21.3	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:441b3913902e4ec9	synodal:verb:v07-86c26055cfbe06c8	sense:v07:441b3913902e4ec9	възлюбити	verb	lexical-form	возлюби	Возлюбѝ	to come to love; to long for	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:42289c0c2f9498aa03ddcd0e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:bceca7894018c95a477d23d1	Psalm.118.20	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:48ef66a0f06c8331	synodal:verb:v07-35ce5d83583f3639	sense:v07:48ef66a0f06c8331	начѧти	verb	lexical-form	начатъ	Нача́тъ	to begin	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:a040f773bcfe14991d6e72c5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:6a7425d813a275125122a7c3	Mk.10.28	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:48f9cbd25c0703f1	synodal:noun:v07-f34b2bdb7822ed80	sense:v07:48f9cbd25c0703f1	вьседрьжитель	noun	lexical-form	вседержитель	вседержи́тель	The almighty.	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5f8ae23422e4ee227412e893	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0182b351cd6288e332b85493	Nahum.3.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4a7b753bb4514f53	synodal:noun:v07-a08ac1c4e41a685d	sense:v07:4a7b753bb4514f53	кръвь	noun	lexical-form	кровь	кро́вь	blood	general	dyachenko-1900-scan	synodal:candidate:5464dd971dc47399bbe787ea	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00cc5610a092e18a0e9a9d40	Lev.1.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4b42fb30c871c549	synodal:adjective:v07-04155aef09f378f0	sense:v07:4b42fb30c871c549	оугодьнъ	adjective	lexical-form	ѹгодно	ѹ҆го́дно	pleasant	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:15ca2b8595563071b569174e	wikisource-church-slavonic-bible-2026-08-09	synodal:candidate:0496d514809d6fea71f96d11	I_Macc.8.21	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4c1dba1b52dc5201	synodal:verb:v07-bce25b3caf708e38	sense:v07:4c1dba1b52dc5201	жрьти	verb	lexical-form	жрѧхꙋ	жрѧ́хꙋ	to offer; to sacrifice	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f39e0352e67918013fb69472	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0a448f58936d5f49d288f4d7	IV_Kings.15.35	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4cc1e42163160e3e	synodal:noun:v07-afb8a7bffcc6c5b8	sense:v07:4cc1e42163160e3e	коумиръ	noun	lexical-form	кꙋміры	кꙋмі́ры	idol, graven image	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2fcfdefd9b951e8f4b254f52	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:01742dad38262e75e389c6ef	Ex.34.13	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:4f49fbcf789c1c03	synodal:verb:v07-5b73af50680087b9	sense:v07:4f49fbcf789c1c03	скръбѣти	verb	lexical-form	скорби	Скѡ́рби	to mourn	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:03ac12cc3ab310b85289e98d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:ad0a23f1c74dd5b718f8dd4b	Psalm.24.17	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:528340ad4e8605ca	synodal:noun:v07-23b418c82fe88408	sense:v07:528340ad4e8605ca	чрѣво	noun	lexical-form	чрева	чре́ва	belly; guts; womb	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2223c5361b32c51d70533b5d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0093f8ab977e9076c21ee1cc	III_Macc.7.9	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:54f6cff8b0e940a5	synodal:noun:v07-44075006050c1854	sense:v07:54f6cff8b0e940a5	съборъ	noun	lexical-form	соборъ	собо́ръ	counsel; meeting	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b5aefe2491b1c41f5adfbdb0	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:183d1617df0790d0c2e3e6bb	Acts.17.10	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:584b7ea2250b447c	synodal:noun:v07-e59f0846ce2a8b12	sense:v07:584b7ea2250b447c	тельць	noun	lexical-form	тельца	тельца̀	calf	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:54a9ca95543509232f999726	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:00cc5610a092e18a0e9a9d40	Lev.1.5	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:5a4233e558b98515	synodal:noun:v07-328e6c95540b4c81	sense:v07:5a4233e558b98515	цѣсарьство	noun	lexical-form	царство	ца́рство	kingdom, empire, dominion	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:1b003de4e77620ad38fb4ad0	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0053f227f636742636ecaded	III_Esdra.12.11	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:5b741d6c0f374be4	synodal:verb:v07-c70b82ff98e556fa	sense:v07:5b741d6c0f374be4	погоубити	verb	lexical-form	погꙋби	погꙋбѝ	to kill	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:93f2e7194c60c3ba824e760e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:01056306bfec35af5606facf	II_Macc.10.23	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6030af138123cb56	synodal:pronoun:v07-300880fbe0223d33	sense:v07:6030af138123cb56	сь	pronoun	lexical-form	симъ	Си́мъ	he; this	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:79c1602aa5f2f87816fa43a8	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:2599dac76095f286e1c0686b	Sirach.49.18	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:621773f9750b2bd7	synodal:noun:v07-981df815299601b1	sense:v07:621773f9750b2bd7	богатьство	noun	lexical-form	богатства	бога́тства	wealth	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2007fe494d87ac791862fa4d	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0080e399289ab99b6f470560	II_Paral.1.11	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:633581ac00de6428	synodal:pronoun:v07-cd3a65f4e518bd29	sense:v07:633581ac00de6428	вꙑ	pronoun	lexical-form	выи	вы́и	you (plural)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2eace692be236656459446f7	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0af5c2386fa65780bf197950	Jerem.30.8	rejected	synodal-russian	Corrective contextual review found Jerem.30.8 uses выи as the noun neck, not the second-person plural pronoun.
review:v07:636a34ec0b955659	synodal:pronoun:v07-0284dc1319649155	sense:v07:636a34ec0b955659	оно	pronoun	lexical-form	ѻнꙋ	ѻ҆́нꙋ	it; nominative/accusative singular neuter of онъ (onŭ)	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:0bf8dd5dba56973645367c2e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0c3b673c783ed5ef8db113b1	Jerem.25.13	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:63c0be1a63716a17	synodal:verb:v07-f4e0064ef4ceef5e	sense:v07:63c0be1a63716a17	изнемощи	verb	lexical-form	изнемогꙋтъ	и҆знемо́гꙋтъ	be unable; be weak; become wearied, be exhausted	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:36c7660b781aeac50aefa7e7	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:03d4ebf1d3d76fd92f291831	Dan.11.33	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:64213c27d61ebb67	synodal:noun:v07-9f3b0264c00a04b0	sense:v07:64213c27d61ebb67	плъкъ	noun	lexical-form	полкъ	по́лкъ	crowd; people, population; troop, army	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5dbbeb98703e53435df894ce	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0566a97bc97886a166ee6307	Josh.6.10	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:64844344d6422ecb	synodal:noun:v07-cb119f268ab8814e	sense:v07:64844344d6422ecb	пьшеница	noun	lexical-form	пшеницы	пшени́цы	wheat	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b0c89c6df1cbceb2f96001ec	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:06fc57b97f5f43197f9e1bac	Num.18.12	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:65336d7ecfd32bde	synodal:verb:v07-c9fc2b3da9c08eb2	sense:v07:65336d7ecfd32bde	пожити	verb	lexical-form	поживе	Поживе́	live	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b5ffc1e198fa5a7bd586e9a6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:5f37abf9aed802f5d77ffcf7	Gen.47.28	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:670dbb8ccfcc2514	synodal:noun:v07-76a729160ad08a54	sense:v07:670dbb8ccfcc2514	цѣсарь	noun	lexical-form	цари	цари̑	emperor, tsar; king	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5124c57ceb8bfc5907bd9132	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0038b261932e6c6e435b8a61	III_Esdra.15.20	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:68e34fa001839314	synodal:noun:v07-549dec12f8aeb0c9	sense:v07:68e34fa001839314	доуша	noun	lexical-form	дꙋшꙋ	Дꙋ́шꙋ	soul	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ba743663535793622def4f2b	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:a71e335f046280168fc20dbe	Sirach.51.27	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:68f8f71834e8af24	synodal:noun:v07-c8464029a853f92d	sense:v07:68f8f71834e8af24	щедрота	noun	lexical-form	щедрѡты	щедрѡ́ты	gentleness, mildness, compassion	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5bddda8df6dfdd0cd2013c56	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:02f5a356f739d9133e1017e2	Psalm.24.6	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:68f9c1013989c52d	synodal:noun:v07-e05d511a88f8627d	sense:v07:68f9c1013989c52d	брѣмѧ	noun	lexical-form	бремѧ	бре́мѧ	burden; load	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:3adac3e858f114ec44522f82	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:171678d9b76a270553e104ea	Jerem.23.36	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6a1cc3ca7a526ca9	synodal:noun:v07-65353db5013d64b9	sense:v07:6a1cc3ca7a526ca9	сѫдьба	noun	lexical-form	сꙋдьбы	сꙋдьбы̑	decision; judgement; justice; verdict	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:c04dd14d8ceebe5018bdbc51	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:02cea066d2e4c9813c8fc866	Nehem.10.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6b92a9b00e0d862b	synodal:noun:v07-091e4959c339019a	sense:v07:6b92a9b00e0d862b	чѧсть	noun	lexical-form	чести	че́сти	part; piece	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6c4243f514da6249a784dade	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0f13037b07f2096f92202532	Rom.2.7	rejected	synodal-russian	Corrective contextual review found Rom.2.7 uses чести as genitive singular honour; it cannot attest the part or piece identity.
review:v07:6bc0969de5dc7665	synodal:verb:v07-025896e1b2353c4d	sense:v07:6bc0969de5dc7665	отъврѣсти	verb	lexical-form	ѿверзе	Ѿве́рзе	to untie, to unknot	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:8611757bb067ebd3ac9531bf	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:e350ba0d357d0d42d49b22df	Gen.41.56	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6c6b11f14b81a5c3	synodal:noun:v07-d2f9096ab3d42fc5	sense:v07:6c6b11f14b81a5c3	раба	noun	lexical-form	рабы	рабы̀	female servant	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:6508515ed6de07ec2ad4992e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:110f278f9d08ffbf4c183a18	Psalm.85.16	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6c7464338d4f33c9	synodal:noun:v07-14c8473015ffe18c	sense:v07:6c7464338d4f33c9	десѧтина	noun	lexical-form	десѧтины	десѧти́ны	one tenth	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:1228d875b5402503622a8d60	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:7cf12abc1af851a88e7879b4	Nehem.10.38	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6d034b0f8d1ff67d	synodal:proper-noun:v07-323fa08f38d6a095	sense:v07:6d034b0f8d1ff67d	Сѷріꙗ	proper-noun	lexical-form	сѷріи	сѷрі́и	Syria, a country	person,name	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:37dbbcd15b637da45c470001	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0db2eed93309f38db72ef072	II_Esdra.2.25	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6de1b2ade62bfe77	synodal:proper-noun:v07-38a8f756c955a923	sense:v07:6de1b2ade62bfe77	сꙑнъ	proper-noun	lexical-form	сынѣ	сы́нѣ	Son (title of Jesus)	person,name	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:37bc953ea14e3653d14abe9f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0e1cfa4859cf47a3545ad4fe	Prov.17.21	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6eb37e78d2729ac5	synodal:adjective:v07-250343fea76c8155	sense:v07:6eb37e78d2729ac5	дроугъ	adjective	lexical-form	дрꙋгъ	Дрꙋ́гъ	other	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:b107295ae43863d45075c01e	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:163ed7b0caf213cced8b3744	Sirach.6.16	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:6f54f171e46d808e	synodal:verb:v07-1ef01aeb9644affd	sense:v07:6f54f171e46d808e	пещи	verb	lexical-form	пещи	пе́щи	to bake; to care; to worry	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:39042ae8752367a95e290d0f	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:019971d189809d7da05b88a6	Dan.3.21	rejected	synodal-russian	Corrective contextual review found Dan.3.21 uses пещи as the noun furnace, not a form of the verb bake or care.
review:v07:6fdd96fe05ae9fdc	synodal:verb:v07-ef3884d2694cadf5	sense:v07:6fdd96fe05ae9fdc	проклѧти	verb	lexical-form	проклѧтъ	Про́клѧтъ	to curse	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:c00fd3a9428d139705ec219c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:1a103580094de12b50386f2e	Jerem.20.15	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:70000d1115474422	synodal:noun:v07-43077edbcc744aa2	sense:v07:70000d1115474422	начало	noun	lexical-form	начала	нача́ла	beginning; origin	general	dyachenko-1900-scan	synodal:candidate:137b9515a6ce817356a19251	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0aa70c4f3c0ccfe0703008d6	Mk.13.19	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:70a317d66dffcb74	synodal:adjective:v07-5ac21ff6bd1d1530	sense:v07:70a317d66dffcb74	лѫкавъ	adjective	lexical-form	лꙋкавагѡ	лꙋка́ваго	bad, evil; cunning	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:2550104fa5512ff482edfb4a	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:29437355b22986e8ff78c8eb	Psalm.100.4	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:71599e25e6b70104	synodal:verb:v07-789965b2445975f1	sense:v07:71599e25e6b70104	оумьрѣти	verb	lexical-form	ѹмре	Ѹ҆́мре	to die	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:a1a3a4f71f937a1349ce7164	wikisource-church-slavonic-bible-2026-08-09	synodal:candidate:2d9ed32dd5f33a15ef43c568	Gen.35.19	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:71855afb26a8d24f	synodal:proper-noun:v07-8d31d317e0b4abfc	sense:v07:71855afb26a8d24f	Асіꙗ	proper-noun	lexical-form	асіи	а҆сі́и	Asia, a continent	person,name	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:3c664d2b8a3f93be43adbac5	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0686de829d66ed3f2d1bb576	Acts.20.4	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7327bdb8d6b07272	synodal:verb:v07-496708c3508480e4	sense:v07:7327bdb8d6b07272	разоумѣти	verb	lexical-form	разꙋмѣ	Разꙋмѣ́	to understand, to comprehend	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:88ad37d76242135ff8cf7ab6	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:8db956fae24f677bb9b9e7cf	Jn.16.19	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:73a4a6f168f7796d	synodal:noun:v07-d46ebb477bfe6837	sense:v07:73a4a6f168f7796d	жито	noun	lexical-form	жита	жи́та	grain	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:621a05fd7925b8f339a20572	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:d7d7ddc563e6a273cea233f2	Amos.8.6	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:750e64d19d38365c	synodal:noun:v07-068fabd47d16b7a4	sense:v07:750e64d19d38365c	жрьтва	noun	lexical-form	жертвꙋ	же́ртвꙋ	offering; sacrifice	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:5026327fe63db2ddc9155d8c	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:013a3ece6a4c0e420f1f2b4c	III_Kings.18.29	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:795f7c35fe656bf3	synodal:noun:v07-1a970c0f91ba4867	sense:v07:795f7c35fe656bf3	врѣтище	noun	lexical-form	вретище	вре́тище	bag, sack	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:ea05212c50f6bfca58942c88	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0310bc2be09823860debac59	Joel.1.8	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7a48ca341930be40	synodal:verb:v07-688e0b45db6ad534	sense:v07:7a48ca341930be40	въврѣщи	verb	lexical-form	вверже	вве́рже	to send; to throw	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:f01b3946d2e064aebfd0ed46	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0088d10ebb6d537b208dbb44	Ex.15.21	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
review:v07:7afef1808805c057	synodal:verb:v07-ab6af4771b274488	sense:v07:7afef1808805c057	испльнити	verb	lexical-form	исполни	И҆спо́лни	fill up, fulfill	general	english-wiktionary-ocs-kaikki-2026-08-07	synodal:candidate:fe41612ede2ad434660cf9da	ponomar-elizabeth-bible-2026-08-09	synodal:candidate:0d1814c2cf9d79a3514d29ac	Sirach.36.15	reviewed	synodal-russian	Reviewer confirmed the source-partition lexical and semantic identity, the independent exact Synodal whole-token witness, and the bounded historical spelling continuity. Only the separately listed exact cells are admitted.
